#class tools::wcsv::ntuple
#title ParticlesInVoxel
#separator 44
#vector_separator 59
#column int ParticleIDNumber
#column double ParticleEDep
#column double XPosition
#column double YPosition
#column double ZPosition
#column double TimeFromEventStart
#column double XMomentum
#column double YMomentum
#column double ZMomentum
100,4e-06,-6.94134,111.514,21.6527,0.579841,0.892036,1.68749,0.627829
100,4e-06,15.4048,147.572,14.4093,0.357232,2.40981,-0.124768,-0.743985
100,4e-06,-88.8266,146.514,-0.418087,4.88622,2.18367,-2.96778,-0.575224
100,4e-06,31.2625,138.648,73.1178,0.567145,0.367246,0.720196,0.93332
100,4e-06,-111.425,130.68,-5.75403,1.14815,1.11596,-0.492371,0.439319
100,4e-06,-27.4255,98.6412,-22.6366,7.26634,2.26541,-2.42601,-0.640085
100,4e-06,9.72932,145.009,0.704529,0.74018,0.875016,-1.5086,0.640985
100,4e-06,82.2294,158.038,-6.21196,0.432974,1.31095,0.0771204,0.256931
100,4e-06,6.21912,101.525,11.773,0.389606,1.01305,1.51991,0.529276
100,4e-06,-1.4339,55.5503,30.2312,2.05398,1.56204,-1.84845,0.00875306
100,4e-06,-9.52949,140.591,-28.112,9.80987,0.995191,-1.07128,0.544343
100,4e-06,-3.47836,154.419,21.2718,9.30701,0.910294,-2.45313,0.613513
100,4e-06,-7.71986,121.355,26.8607,6.53272,1.62935,-0.837156,-0.0585154
100,4e-06,19.5537,119.86,-0.679756,0.311123,2.2126,1.21379,-0.598643
100,4e-06,-19.237,136.878,-13.0812,0.22151,2.1481,2.25521,-0.545764
100,4e-06,-8.37194,127.291,2.67646,5.33938,0.777821,0.627,0.712444
100,4e-06,31.4115,119.358,-4.55573,0.287361,2.18592,-0.863561,-0.577057
100,4e-06,2.40544,129.737,21.7589,15.1177,1.50251,2.27063,0.0682294
100,4e-06,18.1165,136.812,3.24211,0.336346,2.23344,0.574793,-0.615202
100,4e-06,-9.69787,155.615,16.4508,1.01133,1.17334,0.870533,0.387071
100,4e-06,1.41248,147.218,-7.43357,0.109959,0.301934,-1.83432,0.954763
100,4e-06,-1.97075,101.983,-25.9193,1.27692,1.01561,2.76748,0.527098
100,4e-06,2.55401,151.564,-29.2615,0.013505,2.41072,-1.85195,-0.744589
100,4e-06,31.4314,126.458,6.14551,10.3933,2.38673,2.38766,-0.728364
100,4e-06,135.037,104.255,17.1278,0.894959,1.12645,0.527344,0.429872
100,4e-06,-5.4838,29.2027,-18.4495,1.49524,1.53973,1.14545,0.0310606
100,4e-06,-24.7383,141.373,-30.3596,1.14039,0.976894,0.986102,0.559599
100,4e-06,-14.3763,153.627,30.3941,8.76924,0.766597,-1.72631,0.720275
100,4e-06,15.4276,143.294,0.521424,0.169064,0.517699,-0.674478,0.86896
100,4e-06,-15.2235,120.664,24.6037,3.89314,0.921962,-1.15964,0.604258
100,4e-06,-23.7703,120.188,-10.1203,5.80622,1.78693,-0.668266,-0.214452
100,4e-06,25.5654,157.396,-3.84758,1.0298,0.693581,-1.28865,0.768962
100,4e-06,3.29991,98.7259,1.58297,4.97083,2.36282,0.294327,-0.711779
100,4e-06,31.6681,23.4324,4.94211,1.57376,1.70653,1.02617,-0.13532
100,4e-06,-10.1628,150.613,-30.6993,2.26868,1.28483,-0.668855,0.282081
100,4e-06,-138.805,98.2605,19.2739,0.917822,1.14953,2.67453,0.408919
100,4e-06,-1.46556,103.77,-14.2266,15.865,2.36231,-0.931034,-0.711421
100,4e-06,-58.0674,119.327,-6.26005,0.384264,1.27826,-2.63666,0.288381
100,4e-06,-17.2363,69.6466,-18.5757,0.512734,1.48064,-2.10177,0.090039
100,4e-06,-17.23,109.933,5.24439,3.8396,1.60208,2.0877,-0.0312784
100,4e-06,-25.687,110.536,11.3423,0.380856,1.06065,1.99899,0.488301
100,4e-06,-1.95645,146.541,-2.39627,10.4622,1.45981,-0.789574,0.110758
100,4e-06,28.6918,142.492,2.1077,4.49803,1.93042,2.23435,-0.351923
100,4e-06,7.62933,152.513,28.3592,7.74515,0.989096,-2.49222,0.549445
100,4e-06,32.9118,134.995,-1.05316,6.20071,0.996833,-0.399835,0.542965
100,4e-06,21.1548,28.7494,-13.4374,2.4267,1.91994,-2.13184,-0.342094
100,4e-06,-9.19311,129.982,8.40238,12.9375,2.33626,0.891676,-0.692872
100,4e-06,-9.4695,119.699,5.10064,2.54339,2.25053,-1.07107,-0.628585
100,4e-06,18.8546,146.536,-17.9884,0.00596522,0.980488,-2.78395,0.556617
100,4e-06,30.8269,117.635,-5.1708,1.8477,2.06512,-0.529846,-0.474432
100,4e-06,-0.723123,138.777,-145.208,2.94161,2.71165,-0.0346969,-0.90899
100,4e-06,-7.89752,131.736,-7.39145,2.50211,0.763797,0.812326,0.722215
100,4e-06,-96.2795,100.237,1.25015,3.90186,2.07815,-2.87086,-0.485867
100,4e-06,-5.33365,113.37,-17.3744,0.47119,1.88205,-0.957709,-0.30625
100,4e-06,-1.90785,122.328,-19.6156,3.31733,0.698951,-0.961268,0.765517
100,4e-06,0.880425,157.464,-18.2309,6.65621,2.34926,-1.80735,-0.702186
100,4e-06,1.57884,102.704,-26.0099,1.00185,0.96654,-2.75526,0.56815
100,4e-06,-3.64668,134,4.70218,0.186789,0.852637,-2.63855,0.658
100,4e-06,-85.7725,108.539,0.820682,0.868383,1.05746,0.444914,0.491084
100,4e-06,-7.71919,157.979,10.2641,17.0268,1.96425,-2.45561,-0.383378
100,4e-06,-7.71635,96.2597,-8.41956,7.25023,0.860116,-3.09304,0.65235
100,4e-06,-22.3357,143.431,-22.5664,9.24368,0.766424,0.126791,0.720395
100,4e-06,15.9854,96.1502,-19.799,1.84373,1.20367,2.47807,0.35893
100,4e-06,30.6905,122.819,8.26329,3.11258,1.88009,-0.801854,-0.304382
100,4e-06,-18.2514,103.596,-17.1241,13.4506,2.41036,0.787482,-0.744352
100,4e-06,17.1481,154.168,-15.5956,0.0438269,1.19878,1.91132,0.363498
100,4e-06,-14.4861,107.038,-25.3532,0.920697,0.813477,0.754168,0.686976
100,4e-06,22.4244,143.101,-17.9587,0.0246309,1.42917,-0.950607,0.141158
100,4e-06,-14.8548,100.543,7.43173,2.89914,0.739827,2.02089,0.738585
100,4e-06,-17.7513,102.957,-5.80272,7.4104,1.83518,0.656179,-0.261312
100,4e-06,-11.5782,147.706,13.3586,4.9177,0.906011,0.353642,0.61689
100,4e-06,28.2698,112.808,-11.4128,0.263923,2.29937,-1.14692,-0.665806
100,4e-06,-18.3246,113.117,-27.749,5.15955,2.2979,2.17963,-0.664706
100,4e-06,-23.0219,151.983,23.9051,1.38389,1.8956,0.555302,-0.319122
100,4e-06,29.4293,-5.1275,0.0409725,1.015,1.47421,-2.22403,0.0964321
100,4e-06,4.49886,112.088,-25.8983,8.36788,1.07653,-0.634741,0.474383
100,4e-06,23.9435,145.786,-21.1109,0.0263967,2.09167,-0.251167,-0.497638
100,4e-06,22.3886,136.882,21.8406,10.6,1.80488,-2.45919,-0.231955
100,4e-06,-1.3353,107.097,26.2651,8.65363,1.221,-0.871495,0.342707
100,4e-06,13.2386,120.979,87.195,0.690835,0.630704,-1.65474,0.807613
100,4e-06,22.9215,101.893,17.3502,3.11039,1.05817,0.676779,0.490468
100,4e-06,21.1815,131.94,7.81981,1.1368,1.81702,0.911207,-0.24374
100,4e-06,29.8085,103.116,128.538,0.891361,0.51579,1.45002,0.869903
